Ioff,Ion,SS,Vth,Vth2
-10.87580,-4.96575,71.65700,0.28956,0.408863
-10.38190,-5.03250,76.27000,0.26640,0.407882
-10.89580,-5.00700,77.19100,0.31122,0.440448
-9.44157,-4.95785,77.63940,0.19673,0.328362
-10.75850,-5.00043,74.16600,0.28896,0.415912
-11.25810,-5.02183,74.55800,0.33536,0.467478
-10.89770,-5.00226,75.54000,0.30820,0.442123
-11.88420,-5.10046,71.59700,0.36079,0.506287
-11.16990,-4.96944,76.39400,0.33283,0.459554
-9.70991,-4.94696,77.46060,0.21691,0.344098
-10.45160,-4.99809,76.43400,0.27464,0.407591
-10.26780,-4.97396,76.38050,0.25829,0.384974
-10.73770,-5.03597,74.56100,0.28890,0.420188
-9.95381,-4.95971,74.79600,0.22889,0.359484
-10.78040,-4.99377,76.46900,0.30054,0.425844
-11.13600,-5.11173,75.81500,0.32589,0.476913
-10.09080,-4.94886,78.06470,0.24943,0.378832
-10.48840,-5.01539,74.18400,0.26784,0.402066
-10.66890,-5.00069,73.41200,0.27945,0.409001
-10.20310,-4.94855,78.03380,0.25744,0.380102
-10.34570,-4.96989,79.15600,0.27809,0.42371
-10.85490,-5.04054,78.46500,0.31282,0.447386
-10.09800,-4.97684,75.51520,0.24252,0.371581
-10.85020,-4.98125,74.30500,0.29798,0.417508
-10.05450,-4.99178,77.19810,0.24380,0.376103
-10.48090,-4.99913,75.76700,0.27382,0.416174
-10.02150,-4.95735,81.46790,0.25675,0.387007
-11.23710,-5.05625,75.05900,0.32277,0.468087
-9.86657,-4.97026,77.51830,0.22956,0.358703
-10.23770,-4.98052,78.70600,0.26707,0.403993
-9.53670,-4.97260,77.66830,0.20433,0.33951
-10.38530,-4.97855,73.92800,0.26211,0.39078
-10.07500,-4.95494,76.25420,0.24128,0.363337
-10.64880,-4.97312,77.91900,0.29458,0.430525
-9.46994,-4.97640,77.80660,0.19934,0.336276
-11.15520,-4.99225,74.80600,0.32525,0.449732
-10.25430,-4.99411,76.35820,0.25789,0.387918
-10.06070,-4.99038,77.55480,0.24667,0.380718
-10.58860,-5.00196,78.33400,0.29358,0.424385
-9.76652,-4.94589,76.88460,0.22064,0.346228
-10.54320,-5.02401,75.20700,0.27776,0.412409
-10.27770,-4.97294,75.56000,0.25843,0.379221
-9.98756,-5.00944,74.77940,0.23239,0.368364
-11.27260,-4.98708,74.00300,0.33211,0.443297
-10.64460,-5.05921,76.67300,0.28820,0.431359
-10.11010,-5.02173,77.61430,0.24975,0.392561
-10.75160,-4.97761,73.59100,0.29000,0.424531
-10.01870,-4.97447,75.25150,0.23478,0.353048
-10.83170,-5.01268,76.28800,0.30231,0.4249
-10.54020,-4.98658,75.60200,0.27735,0.405193
-10.19480,-5.01399,78.21130,0.25949,0.402032
-11.00980,-4.98490,77.61300,0.31667,0.442167
-9.72732,-4.98163,76.84480,0.21607,0.342535
-10.84100,-5.02134,74.80500,0.30477,0.446184
-10.29220,-4.97414,75.60600,0.25790,0.378373
-11.89290,-5.04034,71.12400,0.37120,0.501782
-10.15310,-4.99507,76.14090,0.24923,0.392398
-10.53800,-4.96699,79.10000,0.29415,0.426138
-10.77960,-5.01308,75.47400,0.29571,0.42827
-11.28310,-4.99294,74.91400,0.33708,0.459589
-10.53880,-4.97536,76.01700,0.28096,0.405399
-10.56450,-5.02184,78.35800,0.28912,0.434249
-10.68760,-4.96690,76.23700,0.29207,0.424176
-10.82110,-4.97283,76.64900,0.30447,0.421209
-10.59830,-4.97497,75.70500,0.28374,0.407336
-9.78705,-4.93040,77.56500,0.22505,0.356509
-9.67809,-4.97669,77.08320,0.21414,0.338632
-10.24150,-4.98175,76.86870,0.25527,0.386371
-10.30660,-4.99907,75.54200,0.25779,0.389791
-10.30350,-4.96188,77.08700,0.26324,0.388367
-10.44460,-4.98718,77.40900,0.27669,0.404959
-10.17130,-4.96428,75.77680,0.25043,0.392261
-11.04960,-4.97783,72.56700,0.31035,0.428796
-10.60420,-5.00449,74.63600,0.27970,0.416129
-9.35549,-4.93672,80.29440,0.19480,0.318637
-9.13698,-4.93941,77.55270,0.17177,0.300642
-10.29860,-5.01127,75.41000,0.25736,0.392791
-10.42070,-4.96165,73.75100,0.26306,0.388953
-10.00560,-4.99189,78.24200,0.24439,0.383213
-10.84330,-5.02295,77.33500,0.30548,0.449473
-10.90650,-4.99609,75.31500,0.30511,0.433875
-10.26460,-4.95282,77.47300,0.26369,0.394951
-9.31249,-4.92280,81.91350,0.19715,0.333813
-10.26940,-5.02039,79.84600,0.26860,0.403216
-10.67290,-5.06043,73.47000,0.27895,0.42608
-11.10750,-5.03747,74.89900,0.32200,0.461504
-10.89100,-5.01083,74.97600,0.30406,0.443128
-10.82870,-5.03446,75.10900,0.29957,0.437402
-9.79538,-4.95711,77.20650,0.22385,0.354312
-10.43240,-4.93636,75.54200,0.26876,0.381837
-10.38030,-4.96756,73.48000,0.25691,0.390573
-9.33927,-4.94806,75.80410,0.18324,0.309369
-10.63570,-4.98645,77.16400,0.29177,0.428696
-10.00190,-4.98866,79.16990,0.24425,0.375882
-10.16750,-4.97330,76.81510,0.25180,0.384846
-10.53090,-5.02762,79.49800,0.29072,0.430612
-9.78724,-4.99409,78.80270,0.22720,0.365795
-10.09560,-4.97341,76.61450,0.24357,0.378935
-10.62930,-5.00967,73.09600,0.27651,0.411749
-9.89404,-4.99842,77.37180,0.23104,0.366618
-9.91399,-4.94332,76.45880,0.23090,0.354583
-10.85910,-4.98240,76.64600,0.30770,0.43475
-10.41920,-5.00788,74.59200,0.26523,0.401005
-9.20912,-4.95773,76.51500,0.17511,0.308333
-10.53750,-4.96537,73.37800,0.27048,0.381641
-11.27120,-5.10667,77.30100,0.34324,0.488822
-9.80794,-4.93115,77.96140,0.22818,0.354526
-10.50380,-4.98325,79.43000,0.28939,0.41054
-9.47452,-4.94798,78.28120,0.20057,0.332117
-9.95453,-4.95581,79.94200,0.24355,0.373943
-11.60340,-5.05108,71.92100,0.35587,0.487034
-10.88390,-5.06203,77.50000,0.31104,0.455939
-10.59380,-5.00200,76.44700,0.28899,0.41777
-10.63310,-5.00918,76.44400,0.28871,0.426714
-10.83590,-5.01718,74.73400,0.30141,0.428513
-10.61970,-4.94865,73.35800,0.27658,0.388664
-9.82619,-4.97064,76.66480,0.22438,0.355675
-10.64500,-4.96596,77.29600,0.29406,0.428315
-9.29641,-4.93153,82.90040,0.19679,0.3318
-10.31820,-4.96513,73.51300,0.25624,0.377728
-10.24660,-4.97862,76.39480,0.25658,0.384572
-10.03140,-5.00357,77.01370,0.24236,0.381299
-10.04640,-4.95578,80.75920,0.25702,0.407136
-9.75259,-4.95734,76.50470,0.21921,0.352677
-10.59210,-4.96600,79.38600,0.29876,0.436047
-10.37380,-5.01125,78.59200,0.27463,0.414971
-9.95099,-4.99743,80.14660,0.24638,0.387309
-9.91375,-4.96766,77.81630,0.23565,0.373859
-10.92190,-5.04498,74.44000,0.30203,0.436327
-9.76888,-4.98667,77.46600,0.22290,0.358503
-10.52200,-5.00630,76.18700,0.27850,0.405329
-9.90680,-4.92210,77.40280,0.23359,0.365092
-9.90591,-4.95772,76.63310,0.22769,0.346211
-9.23677,-4.94944,78.59150,0.18134,0.308761
-10.38040,-4.96615,75.32400,0.26423,0.39623
-10.18250,-4.97363,76.67080,0.25508,0.391494
-9.91916,-4.94066,76.72110,0.23111,0.354489
-11.85500,-5.01802,71.89500,0.37296,0.498285
-10.02700,-4.99207,77.43150,0.24146,0.380109
-9.15206,-4.95174,77.28920,0.17333,0.309551
-10.38780,-4.97965,77.66000,0.27274,0.411176
-9.61150,-4.97422,78.47230,0.21147,0.343453
-11.14750,-4.96300,74.40800,0.31916,0.436123
-10.23490,-4.95990,76.73220,0.25818,0.391524
-10.90220,-5.03181,72.56600,0.29283,0.426925
-9.95391,-4.95321,78.96580,0.24066,0.366886
-10.86920,-4.98355,75.44600,0.31001,0.439334
-10.10130,-5.03127,74.18400,0.23810,0.365291
-11.04390,-4.98241,74.48300,0.31625,0.445434
-10.53670,-5.00853,74.52600,0.27283,0.407165
-10.57360,-5.01189,75.75600,0.28389,0.425873
-9.94952,-4.92753,75.08850,0.22892,0.340264
-10.77050,-4.94984,76.47400,0.30306,0.429677
-10.91200,-4.99835,77.46900,0.31456,0.454391
-9.90353,-4.97531,76.52010,0.23015,0.362812
-10.73730,-4.97569,75.54100,0.29555,0.419218
-9.55676,-4.91383,78.80190,0.20756,0.322921
-10.83490,-4.98397,74.22300,0.29755,0.422086
-10.28200,-5.00389,76.58600,0.26155,0.399846
-10.06330,-4.94963,73.64220,0.23386,0.349452
-11.09690,-5.01055,76.73500,0.33051,0.467183
-10.62350,-5.00425,77.06200,0.29138,0.431067
-10.52520,-4.99606,76.39700,0.27997,0.412186
-10.61760,-5.03247,74.72000,0.27955,0.420327
-11.39510,-5.11142,75.48600,0.34162,0.491123
-9.99494,-4.97356,74.46710,0.23025,0.35597
-11.41610,-5.02449,69.94700,0.32263,0.443813
-10.99440,-4.98398,73.15800,0.30660,0.436675
-9.99843,-4.96327,75.87870,0.23605,0.359456
-10.18440,-4.94244,78.58880,0.26027,0.383804
-9.61877,-4.94112,77.61240,0.20965,0.331403
-10.45060,-4.95765,76.92100,0.27748,0.407332
-10.07390,-4.93685,76.97810,0.24620,0.366724
-10.03600,-4.93209,77.66680,0.24532,0.380228
-10.97110,-4.98788,72.85400,0.29929,0.422053
-10.87520,-4.99091,71.82600,0.29087,0.422733
-12.19370,-5.00721,74.73900,0.41055,0.5344
-10.93650,-5.01888,77.25400,0.31527,0.455925
-10.53160,-4.98864,76.28200,0.28348,0.427815
-9.42333,-4.97432,76.26600,0.19099,0.319462
-10.50940,-5.00337,77.83100,0.28412,0.41269
-10.62940,-4.99441,76.31000,0.28613,0.424059
-10.70440,-4.98478,74.59300,0.28971,0.409826
-9.68664,-4.93657,79.08860,0.21897,0.342911
-10.25410,-4.97036,75.62850,0.25450,0.377253
-10.29820,-4.98189,74.96140,0.25594,0.384302
-9.74288,-4.97524,79.43180,0.22597,0.360547
-11.58990,-5.04004,72.63700,0.34966,0.496308
-10.39240,-4.99298,74.35600,0.26544,0.397036
-11.83700,-5.07981,72.42900,0.37199,0.502252
-10.55310,-4.97111,76.71100,0.28608,0.422821
-10.15280,-4.92044,77.61830,0.25516,0.381557
-10.21220,-4.98445,74.81800,0.24878,0.379974
-10.16840,-4.96061,78.99440,0.26213,0.405996
-9.84799,-4.97035,79.01990,0.23290,0.366663
-10.23380,-4.99036,77.83400,0.26231,0.387752
-10.48280,-4.99990,73.95800,0.26663,0.396672
-10.08820,-4.99236,76.09040,0.24410,0.370547
-10.67420,-5.00562,79.02300,0.30265,0.450452
-10.83590,-4.97405,74.53000,0.29835,0.422752
-11.26900,-5.04134,74.02600,0.32875,0.468568
-10.31530,-4.99936,80.00800,0.27351,0.406753
-11.09040,-5.06875,72.81900,0.31200,0.447168
-10.25250,-5.02247,77.63760,0.25762,0.387811
-11.42950,-5.07018,72.47200,0.33277,0.471079
-9.87484,-4.97362,77.11560,0.22960,0.360737
-11.15070,-5.03590,71.63400,0.31230,0.437175
-11.24680,-4.99689,73.00900,0.32957,0.456658
-10.96580,-5.00927,76.57900,0.31405,0.444481
-10.67670,-5.01100,74.07500,0.28562,0.418684
-9.71906,-5.00815,75.37540,0.21178,0.335462
-10.32540,-4.98537,78.28200,0.27156,0.40642
-9.95023,-4.97949,75.67300,0.23016,0.356951
-9.47875,-4.95723,77.31150,0.19792,0.325654
-11.61110,-5.02524,73.47600,0.35275,0.471101
-10.13720,-4.97672,77.14130,0.24951,0.374609
-9.84047,-4.92699,76.13580,0.22465,0.351708
-10.97470,-5.04733,76.25100,0.31578,0.455889
-10.99350,-4.97662,75.74000,0.31683,0.438656
-10.31980,-4.99062,74.31200,0.25739,0.384635
-10.17870,-4.97471,76.59120,0.25201,0.374237
-11.03650,-5.01916,73.96000,0.30966,0.447545
-9.92141,-4.98423,78.30780,0.23838,0.381388
-11.59940,-5.00329,74.29200,0.36178,0.494667
-10.94600,-5.04551,76.10700,0.30601,0.444872
-10.39620,-4.98729,78.62900,0.27822,0.415588
-11.12830,-4.96348,75.37000,0.32285,0.448933
-11.44970,-5.06185,77.24800,0.35583,0.500206
-10.24180,-4.99757,76.11200,0.25696,0.394449
-10.41900,-5.03511,80.26100,0.28338,0.423118
-9.83927,-4.94305,81.25780,0.23909,0.378159
-10.46190,-5.01272,77.54200,0.27939,0.419305
-10.92650,-4.96706,74.02100,0.30588,0.42888
-10.37540,-4.98862,76.88200,0.26920,0.394067
-10.28670,-4.99204,80.63300,0.27582,0.42416
-9.60862,-4.92155,79.03890,0.21270,0.336534
-12.13560,-5.03010,71.90300,0.39143,0.512756
-11.19880,-5.00413,73.61000,0.32370,0.449141
-10.33820,-5.06830,76.16000,0.26253,0.401956
-11.19570,-5.06565,71.82100,0.31579,0.441122
-10.34270,-4.96940,75.74900,0.26379,0.39382
-9.52962,-4.95996,81.04090,0.21350,0.352989
-10.27580,-4.98060,77.64800,0.26616,0.406358
-10.24480,-4.94429,77.43160,0.26076,0.38566
-10.75950,-4.94433,75.38500,0.29625,0.418866
-10.05870,-4.98527,76.44580,0.24456,0.38338
-10.30710,-4.97327,78.62300,0.27039,0.402817
-10.30830,-4.99439,78.48700,0.26972,0.402426
-11.19740,-5.06811,73.56900,0.32267,0.451581
-10.83440,-5.00466,75.43600,0.30164,0.434513
-10.06910,-5.02062,73.67400,0.23403,0.362652
-11.19030,-4.99590,74.39800,0.32164,0.449433
-10.38100,-4.99808,75.36400,0.26444,0.393442
-10.47520,-4.95808,74.70200,0.27034,0.389439
-10.08420,-4.97054,75.42040,0.24211,0.374318
-10.88140,-5.03477,75.42600,0.30741,0.438217
-11.39410,-5.07320,73.32900,0.33436,0.47628
-9.38133,-4.95376,80.08990,0.19691,0.326423
-9.74118,-4.93616,79.09920,0.22571,0.361856
-10.15300,-4.99911,78.64400,0.25330,0.384353
-10.57490,-5.03166,75.82300,0.28299,0.429778
-10.32050,-4.98285,76.57800,0.26541,0.399333
-10.27910,-4.95916,78.01600,0.26515,0.396327
-10.23730,-4.99723,75.93130,0.25515,0.394814
-10.41560,-5.03390,76.45600,0.27088,0.409233
-10.88920,-5.03521,75.77300,0.30670,0.445551
-10.88390,-4.99775,71.75300,0.29039,0.412546
-10.13350,-5.00372,75.53500,0.24445,0.377629
-11.67520,-5.01056,71.16600,0.35715,0.471324
-9.51794,-4.96652,79.93080,0.20898,0.347444
-9.66233,-4.93889,74.98470,0.20556,0.328442
-9.99441,-5.01862,79.49660,0.24744,0.393947
-11.51850,-5.01711,73.55900,0.35358,0.477114
-11.37570,-5.05673,71.79500,0.32397,0.45028
-11.03670,-4.99518,75.58800,0.31859,0.448173
-10.99720,-4.98401,73.49500,0.30652,0.436372
-10.24060,-4.97348,74.51150,0.24966,0.375682
-9.98951,-4.93749,75.87840,0.23458,0.359058
-10.66960,-4.93742,80.64900,0.30848,0.429921
-9.51679,-4.93743,79.41110,0.20691,0.336262
-9.97111,-4.95207,77.91590,0.24011,0.36787
-10.09300,-4.97999,79.23350,0.25376,0.386483
-10.42100,-4.99105,77.85000,0.27478,0.413981
-10.36930,-4.98158,76.64900,0.26885,0.397084
-10.98920,-5.03996,75.21800,0.31221,0.447117
-10.70570,-4.99386,76.18700,0.29665,0.440047
-10.07090,-4.93447,77.86710,0.24679,0.367698
-10.65510,-5.03947,72.74700,0.27441,0.413683
-10.40220,-4.98293,75.81800,0.26973,0.399037
-11.16670,-5.04656,72.86300,0.31729,0.470937
-10.66830,-4.98908,74.70800,0.28513,0.408
-10.57370,-5.00797,75.86400,0.28030,0.421916
-11.50150,-5.05005,74.19900,0.34687,0.470375
-10.75720,-4.99846,75.89200,0.29619,0.438264
-10.34610,-4.98880,74.32100,0.25907,0.378838
-11.42720,-5.05397,76.73900,0.35328,0.486779
-9.41962,-4.95632,77.23190,0.19284,0.320085
-10.33360,-5.01286,76.17000,0.26386,0.394446
-10.36590,-4.98036,76.14400,0.26652,0.399518
-10.29140,-5.00603,75.58950,0.25668,0.385929
-10.42410,-4.97813,75.06900,0.26811,0.399631
-10.14100,-5.06183,77.44900,0.25255,0.399396
-9.73182,-4.93981,77.74770,0.22023,0.350604
-11.23160,-5.01972,74.52000,0.32527,0.456339
-10.38060,-4.96884,78.64200,0.27696,0.40997
-9.81873,-4.97556,76.68310,0.22269,0.351112
-10.35780,-4.99178,75.98000,0.26482,0.391235
-10.64590,-4.95195,75.64900,0.28600,0.41516
-11.11840,-5.04598,74.87600,0.32306,0.457428
-10.11100,-4.92775,76.55100,0.24805,0.373779
-10.27360,-5.00294,74.94160,0.25286,0.386111
-10.76720,-4.98441,77.51300,0.30535,0.436218
-10.75790,-5.01238,74.53100,0.29275,0.420853
-10.20870,-4.96526,76.70170,0.25470,0.379631
-11.12410,-5.01641,76.15600,0.32599,0.455956
-11.60240,-5.05523,72.23900,0.34816,0.471951
-9.45615,-4.90680,79.98400,0.20347,0.331591
-10.68430,-5.03235,76.90300,0.29421,0.439182
-10.51630,-4.97994,76.89600,0.28177,0.418292
-10.65720,-4.98374,75.00000,0.28417,0.404516
-10.94080,-4.99515,77.09900,0.31682,0.454382
-9.93590,-4.99712,76.42880,0.23286,0.369653
-9.35605,-4.96597,80.73640,0.19658,0.327924
-10.80150,-4.99203,75.48700,0.30027,0.431239
-9.88967,-4.96633,76.87330,0.23081,0.36393
-9.88763,-4.96673,77.44490,0.23129,0.361847
-9.93664,-4.96209,76.23990,0.23217,0.360455
-8.96418,-4.91300,80.07862,0.16297,0.293157
-10.80970,-4.96405,74.84800,0.29715,0.424352
-10.85290,-5.00254,73.99700,0.29882,0.418929
-9.61216,-4.96621,76.84000,0.20936,0.346671
-11.73900,-5.04830,74.41000,0.36484,0.503958
-10.51780,-5.08630,75.57900,0.27519,0.428294
-10.41850,-4.98516,75.06300,0.26641,0.395156
-9.92403,-4.97996,76.07920,0.23169,0.366732
-11.74180,-5.01328,74.39400,0.36605,0.498859
-10.81970,-4.99855,77.79200,0.30961,0.441045
-10.62750,-4.97734,75.23200,0.27221,0.395641
-10.64460,-4.98341,75.14300,0.28496,0.412548
-11.46030,-5.01043,75.48000,0.35564,0.483276
-10.68590,-5.02591,75.15900,0.28800,0.423384
-10.09280,-4.99332,75.00120,0.23991,0.372411
-10.32780,-4.98177,75.87300,0.26050,0.387361
-10.05600,-4.97992,76.80480,0.24284,0.374084
-11.13740,-5.01839,75.79100,0.32866,0.467384
-11.23800,-5.03916,73.40800,0.32540,0.460464
-10.32970,-4.97286,74.58400,0.25710,0.385711
-10.97720,-5.08290,72.37300,0.30332,0.4358
-10.76500,-5.02996,76.53900,0.29821,0.441454
-10.34160,-4.96021,77.30400,0.26922,0.393841
-9.99354,-4.93954,76.45370,0.23712,0.361837
-9.18152,-4.95185,80.21810,0.18131,0.314918
-11.24750,-5.00796,74.74100,0.33877,0.47194
-10.55820,-4.99184,76.54700,0.28224,0.408136
-10.78910,-4.97439,73.21700,0.29521,0.426122
-10.69410,-5.03565,73.42200,0.28068,0.408749
-9.85801,-4.95354,77.47390,0.22832,0.352756
-9.87956,-4.95111,75.37300,0.22572,0.355763
-10.63020,-4.99892,74.84400,0.28462,0.424548
-11.02650,-5.03314,72.68600,0.30734,0.430565
-9.31053,-4.93860,79.41260,0.18958,0.316216
-9.96083,-5.01468,76.58180,0.23496,0.371686
-11.63860,-5.02264,73.27300,0.35710,0.489149
-10.63040,-4.98782,76.19100,0.28848,0.430126
-10.17620,-4.93900,75.44700,0.24844,0.367609
-10.47070,-4.98074,75.24500,0.26911,0.389905
-11.00070,-4.99938,73.41500,0.30635,0.432053
-10.98650,-5.04771,72.68700,0.29917,0.426009
-10.31610,-4.97379,74.28400,0.25554,0.382751
-11.01020,-5.00521,79.79000,0.33224,0.475554
-10.53150,-5.01055,76.65000,0.28038,0.422222
-9.67089,-4.96788,78.39940,0.21629,0.347184
-9.99705,-4.97096,76.40060,0.23550,0.361625
-10.36620,-5.00321,76.28500,0.26564,0.403301
-11.32120,-5.04791,72.09600,0.32392,0.456693
-10.67850,-4.98547,73.98800,0.28606,0.418477
-9.78984,-4.97556,78.92460,0.22744,0.359423
-9.70230,-4.99859,78.36060,0.22101,0.362674
-11.34400,-5.00996,74.22700,0.33581,0.459907
-10.18850,-4.98618,74.47580,0.24638,0.381142
-9.70842,-4.95826,78.25020,0.21921,0.348677
-9.84671,-4.96343,79.10770,0.23258,0.358285
-11.86600,-5.03613,69.76700,0.36617,0.483534
-10.29120,-4.93926,77.15000,0.26454,0.39359
-9.41283,-4.94553,78.07150,0.19493,0.325066
-9.90264,-4.95994,80.89570,0.24356,0.379536
-10.27680,-4.95390,76.13350,0.25905,0.391652
-10.12720,-4.96849,78.88440,0.25565,0.391518
-10.83030,-4.98953,72.78800,0.29217,0.414782
-9.98342,-4.97267,78.36890,0.24267,0.376736
-10.14140,-4.95946,77.88340,0.25435,0.382042
-9.86733,-4.97030,75.09160,0.22397,0.360389
-9.93211,-4.95702,80.54690,0.24530,0.384346
-9.52875,-4.94286,80.17130,0.21034,0.343706
-9.45342,-4.94696,79.08340,0.20125,0.338339
-10.59470,-4.95545,79.54100,0.29749,0.413552
-10.71220,-4.99424,75.96200,0.29475,0.432463
-10.94780,-4.99697,72.36900,0.30041,0.419891
-11.09000,-5.01828,74.74400,0.31911,0.458367
-10.42320,-4.98747,75.65400,0.26703,0.398506
-10.14850,-4.93984,75.15760,0.24567,0.373034
-11.23560,-5.04203,73.85400,0.32811,0.46631
-10.64850,-4.97175,78.75800,0.29795,0.423966
-10.83240,-4.93617,76.07000,0.30734,0.432548
-10.29820,-4.98322,75.77210,0.25726,0.386837
-10.42770,-4.97535,78.66500,0.27860,0.407426
-10.50910,-4.94295,75.63100,0.27528,0.401482
-11.17450,-5.04271,71.49500,0.31101,0.443174
-9.99167,-4.94601,75.43790,0.23328,0.354404
-10.84510,-5.04370,73.05900,0.29110,0.423268
-10.13280,-5.02365,74.50030,0.24179,0.384991
-10.97240,-5.03573,75.46400,0.31250,0.452762
-10.31170,-4.97485,78.62200,0.27061,0.406449
-11.09880,-5.02586,75.27400,0.32187,0.45623
-10.16620,-4.96753,79.98900,0.26345,0.40451
-10.54760,-4.99745,79.47100,0.29284,0.433704
-10.02260,-4.96183,77.12140,0.24215,0.378899
-9.80177,-4.91996,76.31060,0.22001,0.339613
-10.16840,-4.98592,79.14430,0.25992,0.395718
-10.51650,-5.01027,74.52700,0.27203,0.422143
-9.92282,-4.98878,77.18540,0.23441,0.36962
-10.89420,-5.00216,71.80400,0.29089,0.420808
-9.36909,-4.94075,76.63560,0.18829,0.315815
-9.88895,-4.96055,75.38300,0.22562,0.3509
-11.20290,-5.09630,71.27000,0.31106,0.451883
-9.95496,-4.98775,76.77310,0.23498,0.373579
-11.42070,-5.01073,74.11500,0.34219,0.470671
-11.78140,-5.03354,71.55600,0.35634,0.490782
-11.35240,-5.01910,73.18800,0.32698,0.454687
-10.21580,-4.98970,79.53010,0.26680,0.407999
-11.57170,-5.05330,73.27100,0.35209,0.47911
-9.76895,-4.97062,78.20090,0.22343,0.356102
-10.11570,-4.96545,77.70350,0.25149,0.380024
-10.78530,-5.03259,74.04000,0.29243,0.424587
-10.24950,-4.98558,75.09400,0.25244,0.376136
-10.21950,-4.99424,78.55220,0.26136,0.399231
-9.29240,-4.92977,80.09590,0.18998,0.321789
-10.51070,-5.00021,77.15100,0.28010,0.421907
-10.10100,-4.94857,75.98120,0.24354,0.376032
-11.16360,-5.03598,75.53800,0.32842,0.461848
-10.48510,-4.97153,76.46000,0.27614,0.401446
-11.02610,-5.01737,74.64200,0.30961,0.442716
-10.19820,-5.00161,78.81380,0.26131,0.405264
-11.52060,-5.07136,74.62400,0.35199,0.488159
-9.89483,-4.97361,77.12890,0.23328,0.374876
-10.51880,-4.96445,74.32000,0.27216,0.401596
-10.30280,-4.99612,78.11000,0.26811,0.405757
-9.85470,-4.96433,78.86780,0.23242,0.365116
-10.25760,-4.98511,75.83210,0.25612,0.394243
-10.54830,-4.98447,79.16200,0.29250,0.421329
-9.96409,-4.98253,74.94470,0.23088,0.355097
-10.00760,-4.98222,78.83950,0.24651,0.384739
-11.24390,-5.02905,75.47100,0.33300,0.451241
-11.01030,-4.99770,75.72400,0.31525,0.451372
-11.19780,-5.06029,69.51700,0.30394,0.434255
-11.14430,-5.02060,76.39900,0.33012,0.468397
-10.11440,-5.00111,76.34200,0.24667,0.380196
-10.75540,-4.99267,73.05500,0.28675,0.406016
-8.99887,-4.94470,79.29912,0.16526,0.302712
-10.56530,-5.04740,76.45000,0.28315,0.426646
-10.13640,-4.99178,76.07040,0.24739,0.379608
-10.38410,-4.97736,74.89200,0.26226,0.388775
-10.44670,-5.03951,75.70600,0.27012,0.411616
-9.69173,-4.99432,76.82100,0.21426,0.353908
-10.55590,-4.98632,77.81100,0.28889,0.423184
-10.82070,-4.98082,74.14500,0.29787,0.420796
-10.16230,-4.98295,79.71800,0.26123,0.398162
-10.71600,-5.02698,76.29000,0.29296,0.435164
-10.52940,-4.97122,74.15900,0.27266,0.385569
